t_s,soc,temp_k,soh,v_term,v_ocv,current_a,p_screen,p_cpu,p_wifi,p_gps,p_net,p_load,p_charge,p_total,p_heat
2.800000000000000000e+02,5.535513834262314470e-01,3.118524387578743813e+02,4.999711543288272164e-01,3.415740477212277693e+00,3.829253631170136174e+00,5.660733341265639318e+00,2.221703339345499018e+00,1.699285178499945914e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.997454082999031322e-02,1.981944823634637487e+01,0.000000000000000000e+00,1.981440236932490251e+01,2.108684612205837894e+01
2.850000000000000000e+02,5.486923546982743760e-01,3.118552324641873952e+02,4.999706813565542585e-01,3.411540853608705515e+00,3.826026153149692632e+00,5.666766262700425827e+00,2.221645651090739637e+00,1.699075871435164942e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.997194491329940147e-02,1.981779593475383194e+01,0.000000000000000000e+00,1.981223603492218643e+01,2.109222194666719474e+01
2.900000000000000000e+02,5.438371997410372805e-01,3.118580697087491558e+02,4.999702095358137255e-01,3.407341495785815244e+00,3.822817861981204768e+00,5.672790516735549460e+00,2.221582139952880119e+00,1.698859413450513856e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.996908697239764718e-02,1.981611655787365933e+01,0.000000000000000000e+00,1.980999079629240711e+01,2.109768717949929240e+01
2.950000000000000000e+02,5.389858799277572610e-01,3.118609518640683405e+02,4.999697388695587552e-01,3.403141891982250478e+00,3.819628846004480494e+00,5.678805186428248497e+00,2.221512224349400988e+00,1.698635273869222928e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.996594083662385666e-02,1.981440923007306765e+01,0.000000000000000000e+00,1.980766060806137574e+01,2.110324444603069693e+01
3.000000000000000000e+02,5.341383580481280369e-01,3.118638803213420942e+02,4.999692693608240868e-01,3.398941525801341346e+00,3.816459200993633338e+00,5.684809213666797589e+00,2.221435265341001219e+00,1.698402876922123994e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.996247775431611748e-02,1.981267306095061542e+01,0.000000000000000000e+00,1.980523890108814200e+01,2.110889639742597623e+01
3.050000000000000000e+02,5.292945984613782739e-01,3.118668564891900701e+02,4.999688010127371629e-01,3.394739876815006330e+00,3.813309030256356813e+00,5.690801383746831199e+00,2.221350561080162045e+00,1.698161597596298478e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.995866614300251418e-02,1.981090714593076996e+01,0.000000000000000000e+00,1.980271853390116377e+01,2.111464570368885063e+01
3.100000000000000000e+02,5.244545672677659587e-01,3.118698817918343593e+02,4.999683338285293432e-01,3.390536421285481161e+00,3.810178444750430327e+00,5.696780308431447892e+00,2.221257340740670827e+00,1.697910757124071068e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.995447131623531878e-02,1.980911056718552743e+01,0.000000000000000000e+00,1.980009173987879834e+01,2.112049504595537286e+01
3.150000000000000000e+02,5.196182324997028479e-01,3.118729576667327592e+02,4.999678678115490604e-01,3.386330633020571135e+00,3.807067563217414019e+00,5.702744407344535027e+00,2.221154757883146313e+00,1.697649618078295930e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.994985518504605204e-02,1.980728239488070486e+01,0.000000000000000000e+00,1.979735006977638534e+01,2.112644710777879098e+01
3.200000000000000000e+02,5.147855643339951381e-01,3.118760855616533831e+02,4.999674029652753093e-01,3.382121984378985591e+00,3.803976512333609783e+00,5.708691887539237619e+00,2.221041883208481504e+00,1.697377379038730538e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.994477593185724373e-02,1.980542168875629372e+01,0.000000000000000000e+00,1.979448432918693257e+01,2.113250456525535270e+01
3.250000000000000000e+02,5.099565353269140955e-01,3.118792669311654322e+02,4.999669392933337453e-01,3.377909947443507033e+00,3.800905426878469662e+00,5.714620721073451648e+00,2.220917696647937589e+00,1.697093168792714835e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.993918765454418152e-02,1.980352750005812723e+01,0.000000000000000000e+00,1.979148451050235025e+01,2.113867007583426272e+01
3.300000000000000000e+02,5.051311206740577431e-01,3.118825032325071902e+02,4.999664767995130044e-01,3.373693995381096933e+00,3.797854449920738062e+00,5.720528620414615517e+00,2.220781078735428959e+00,1.696796040031870234e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.993303997819590057e-02,1.980159887384679962e+01,0.000000000000000000e+00,1.978833971892331078e+01,2.114494626564868085e+01
3.350000000000000000e+02,5.003092984971735380e-01,3.118857959207811632e+02,4.999660154877834106e-01,3.369473604010476020e+00,3.794823733022625767e+00,5.726413011485698590e+00,2.220630801204414695e+00,1.696484962504919736e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.992627763198425050e-02,1.979963485171667870e+01,0.000000000000000000e+00,1.978503809204552155e+01,2.115133571519514888e+01
3.400000000000000000e+02,4.954910501603290163e-01,3.118891464434181557e+02,4.999655553623171267e-01,3.365248253599513628e+00,3.791813436462419418e+00,5.732271004153091098e+00,2.220465516748836965e+00,1.696158815585058832e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.991883998841588621e-02,1.979763447496318562e+01,0.000000000000000000e+00,1.978156671252992282e+01,2.115784094317599084e+01
3.450000000000000000e+02,4.906763606180468695e-01,3.118925562338406507e+02,4.999650964275104692e-01,3.361017430916393600e+00,3.788823729475877311e+00,5.738099359947588241e+00,2.220283747884786774e+00,1.695816380209034691e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.991066056211769797e-02,1.979559678824390900e+01,0.000000000000000000e+00,1.977791151334784203e+01,2.116446438830851307e+01
3.500000000000000000e+02,4.858652187982282489e-01,3.118960267042489818e+02,4.999646386880078897e-01,3.356780631560597250e+00,3.785854790516855140e+00,5.743894456798908976e+00,2.220083874847206040e+00,1.695456330143828438e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.990166646520000360e-02,1.979352084378376020e+01,0.000000000000000000e+00,1.977405717507669181e+01,2.117120838888891043e+01
